631946.508074 225107.497026 414.000000 0 255:255:255
631949.232539 225108.752928 417.000000 0 255:255:255
631951.957004 225110.008830 420.000000 0 255:255:255
631954.681469 225111.264733 423.000000 0 255:255:255
631957.405934 225112.520635 426.000000 0 255:255:255
631960.130399 225113.776537 429.000000 0 255:255:255
631962.854864 225115.032439 432.000000 0 255:255:255
631965.579329 225116.288341 435.000000 0 255:255:255
631968.303794 225117.544243 438.000000 0 255:255:255
631971.028259 225118.800145 441.000000 0 255:255:255
631973.752724 225120.056048 444.000000 0 255:255:255
631976.477189 225121.311950 447.000000 0 255:255:255
631979.201654 225122.567852 450.000000 0 255:255:255
631981.926119 225123.823754 453.000000 0 255:255:255
631984.650584 225125.079656 456.000000 0 255:255:255
631987.375050 225126.335558 459.000000 0 255:255:255
631990.099515 225127.591461 462.000000 0 255:255:255
631992.823980 225128.847363 465.000000 0 255:255:255
631995.548445 225130.103265 468.000000 0 255:255:255
631998.272910 225131.359167 471.000000 0 255:255:255
632000.997375 225132.615069 474.000000 0 255:255:255
632003.721840 225133.870971 477.000000 0 255:255:255
632006.446305 225135.126873 480.000000 0 255:255:255
632009.170770 225136.382776 483.000000 0 255:255:255
632011.895235 225137.638678 486.000000 0 255:255:255
632014.619700 225138.894580 489.000000 0 255:255:255
632017.344165 225140.150482 492.000000 0 255:255:255
632020.068630 225141.406384 495.000000 0 255:255:255
632022.793095 225142.662286 498.000000 0 255:255:255
632025.517560 225143.918188 501.000000 0 255:255:255
632028.242025 225145.174091 504.000000 0 255:255:255
632030.966490 225146.429993 507.000000 0 255:255:255
632033.690955 225147.685895 510.000000 0 255:255:255
632036.415420 225148.941797 513.000000 0 255:255:255
632039.139885 225150.197699 516.000000 0 255:255:255
632041.864350 225151.453601 519.000000 0 255:255:255
632044.588815 225152.709504 522.000000 0 255:255:255
